50,9
50,9
51,6
52,9
54,1
55,3
56,2
56,9
57,3
57,8
57,9
58,0
58,0
58,0
58,1
58,1
58,0
57,8
57,7
57,6
57,5
57,4
57,4
57,1
57,3
57,4
57,6
57,8
57,9
58,0
58,2
58,6
58,8
58,8
58,9
58,9
58,9
58,8
58,6
58,6
58,8
59,0
58,9
59,0
58,9
58,9
58,8
58,9
58,9
58,8
58,7
58,7
58,4
58,4
58,3
58,2
58,1
58,1
58,0
58,0
